Num,y
348750,29554.3766338
348751,384933.391067
348752,107776.392977
348753,501735.657945
348754,268777.170277
348755,102494.707542
348756,77639.857566
348757,893.326157624
348758,15769.8038384
348759,260542.409745
348760,591718.320799
348761,305314.709786
348762,17019.6006509
348763,26140.0617163
348764,159.111305249
348765,12068.2634834
348766,117959.553476
348767,4168.9194981
348768,297.766267309
348769,93343.5515154
348770,10614.0971108
348771,1960.4386329
348772,936.752307691
348773,138064.742037
348774,608332.823563
348775,3378.22021404
348776,18221.981074
348777,160.077762447
348778,18386.3204809
348779,97857.0579393
348780,166418.410338
348781,110470.667151
348782,267704.569103
348783,333014.631642
348784,10902.290485
348785,7225.39808156
348786,11386.4171784
348787,1366.67437462
348788,3060.38712809
348789,88267.0022848
348790,19010.0310837
348791,529680.684554
348792,430140.853671
348793,421.100542023
348794,371.782200043
348795,33.0407796708
348796,2249.61744295
348797,2105.43332593
348798,91782.5056842
348799,9371.40372599
348800,984.800287504
348801,4543.65671228
348802,1353.37185224
348803,587.5155358
348804,1343.31814201
348805,4182.00220062
348806,730624.010176
348807,24404.4330035
348808,947104.863894
348809,328424.615228
348810,21153.821194
348811,13551.621718
348812,2655.88447992
348813,26127.2410659
348814,53372.9745504
348815,92610.3289487
348816,212304.541602
348817,94060.4926614
348818,105.806438502
348819,271672.398484
348820,16136.9889508
348821,423.848549528
348822,66.1518274988
348823,17416.3040954
348824,112.255170991
348825,33.0743127283
348826,382.774728337
348827,71.3705336953
348828,114661.162295
348829,595037.883808
348830,284323.230782
348831,515614.109564
348832,23741.7037438
348833,2713.58977429
348834,30580.5692271
348835,120992.627308
348836,474774.729268
348837,90.0184840195
348838,202.219312309
348839,209.463883544
348840,5374.29896311
348841,51548.3314035
348842,14688.6193102
348843,392.088388581
348844,6135.11802083
348845,212902.169
348846,442833.823533
348847,17166.3151343
349519,1033.70707436
349520,16525.660147
349521,227847.535855
349522,24337.4346957
349523,33.040650107
349524,118130.109109
349525,86955.6226689
349526,89920.0393131
349527,92688.5508141
349528,1855.76498275
349529,756.898802309
349530,60083.8109952
349531,225736.711514
349532,17642.167882
349533,1426.64015206
349534,152446.208572
349535,98231.2852667
349536,326681.583389
349537,339390.335829
349538,1167.29032759
349539,100527.898065
349540,86613.375131
349541,933.749830542
349542,15022.7318749
349543,5798.08141447
349544,105648.315224
349545,4725.92150971
349546,18905.2512838
349547,4490.26476641
349548,13848.4054306
349549,12671.9640104
349550,184526.467827
349551,6143.18853861
349552,16315.056241
349553,8038.13832139
349554,1817.5522224
349555,38872.1117465
349556,1121.2764414
349557,244.916969811
349558,6860.5039773
349559,3588.44852143
349560,10517.3493546
349561,789267.109012
349562,87649.7120913
349563,235274.807923
349564,588811.648503
349565,90363.4148479
349566,24214.6434631
349567,15569.6709738
349568,60.4620478712
349569,38674.5984577
349570,125.41921998
349571,219.67613153
349572,2085739.62301
349573,275291.977507
349574,5033.71134138
349575,44242.0130016
349576,233431.438686
349577,10826.7436228
349578,1124.11966454
349579,26837.6508984
349580,2064.95406007
349581,1885.62421875
349582,10101.0884421
349583,90145.2877253
349584,5300.4477686
349585,70080.1221822
349586,1900.73923974
349587,3519.02301476
349588,145604.245545
349589,11842.3430004
349590,132139.509748
349591,113713.959761
349592,106757.798816
349593,87934.4941483
349594,92720.9848636
349595,685.331830948
349596,10198.3220684
349597,7786.54930163
349598,81846.3759575
349599,5289.36417485
349600,36342.1005587
349601,82100.6247627
349602,121771.435895
349603,99818.5877908
349604,18538.522979
349605,5170.97649201
349606,62590.8538035
349607,85179.4515001
349608,25595.7939738
349609,4705.90367226
349610,93699.9212063
349611,95489.8365175
349612,126685.786736
349613,7724.50351048
349614,304.606535956
349615,1204.42657502
349616,1855.55343168
349617,9525.0480047
349618,131491.063862
349619,1037.73605162
349620,313.481951869
349621,10016.6661475
349622,4602.1133659
349623,4114.56079601
349624,68530.0834197
349625,246446.837842
349626,17403.2948853
349627,724214.626942
349628,231755.107423
349629,26098.900896
349630,135974.885979
349631,1151.1966231
349632,1994528.82169
349633,54511.5126309
349634,33537.5367375
349635,474807.311636
349636,372725.527608
349637,411068.787013
349638,839372.48308
349639,112903.508469
349640,100101.267183
349641,1309.12541951
349642,7224.06182975
349643,146.506588541
349644,8798.98928292
349645,90620.2388461
349646,3268.93711527
349647,17243.7562002
349648,297707.416032
349649,97895.8185799
349650,365791.175524
349651,206337.551053
349652,94557.2262112
349653,66721.2835637
349654,463.230087219
349655,10071.7628367
349656,210111.58474
349657,440486.291812
349658,238173.35129
349659,11501.3822618
349660,18178.0856881
349661,132.730512698
349662,7485.27975169
349663,105583.9129
349664,1937.60915848
349665,370.105816813
349666,85480.0193376
349667,7522.29572029
349668,941.491514237
349669,482.296464672
349670,122118.843929
349671,477961.720367
349672,1767.87677821
349673,13345.1069413
349674,103.92662442
349675,14567.2328271
349676,90609.827707
349677,135755.749674
349678,100995.836274
349679,217823.829221
349680,264269.220823
349681,7240.07332005
349682,5604.69483084
349683,7737.70663483
349684,795.839776454
349685,1217.61238786
349686,74168.1975229
349687,12254.7304359
349688,385994.55376
349689,306533.739313
349690,385.498174694
349691,343.591735514
349692,33.0406501015
349693,1169.85472638
349694,905.903562205
349695,82839.235097
349696,6872.09787902
349697,578.375728232
349698,2928.96517168
349699,656.757398616
349700,317.237853728
349701,737.204829739
349702,2856.56517874
349703,525826.938389
349704,17525.8595945
349705,747929.29951
349706,273919.75713
349707,13253.5854719
349708,9389.47382803
349709,1038.42246581
349710,19655.6685082
349711,47380.5003641
349712,88606.9362037
349713,171645.025012
349714,85593.6127202
349715,91.5524898921
349716,220720.528895
349717,10334.0112874
349718,162.031627816
349719,69.6365520701
349720,12348.9983652
349721,60.3588776776
349722,33.0406502695
349723,225.447791955
349724,67.8224457808
349725,102593.922648
349726,431759.436684
349727,226087.463748
349728,376755.94705
349729,16357.6772108
349730,1155.92667901
349731,21723.8468235
349732,107543.041081
349733,350060.289345
349734,69.2950241781
349735,144.282220806
349736,124.133319827
349737,4272.93469069
349738,39710.289004
349739,10925.4850692
349740,343.871740323
349741,3881.79670701
349742,170963.522247
349743,335061.021915
349744,12272.9048879
349745,16319.8377949
349746,227834.068182
349747,24017.1730944
349748,33.040650107
349749,118117.468356
349750,86726.4435121
349751,89745.1983246
349752,92549.5306487
349753,1808.14174512
349754,746.67721601
349755,59582.5477846
349756,225655.142448
349757,17409.0987438
349758,790908.283925
349759,1009.48370215
349760,1388.48901766
349761,152447.918469
349762,98115.896168
349763,326988.725487
349764,339795.671556
349765,1139.25142361
349766,100443.996034
349767,86384.6183376
349768,912.505425282
349769,14845.9034088
349770,5755.26069415
349771,105590.930852
349772,4673.18700301
349773,10405.0693685
349774,7421.75352557
349775,13686.2228282
349776,12525.384193
349777,184524.649068
349778,6096.45322086
349779,16110.0372461
349780,7966.18624826
349781,1768.6104623
349782,38432.8007687
349783,1099.79663777
349784,239.671259049
349785,6802.51269458
349786,3525.61106535
349787,4983.68813271
349788,4435.47315295
349789,87442.0044762
349790,235103.931629
349791,589967.948163
349792,90178.0309114
349793,23877.493216
349794,15373.9983175
349795,60.4620389696
349796,38232.4852709
349797,123.874748256
349798,215.139451478
349799,2086532.68478
349800,275365.687002
349801,11709.3276688
349802,132153.856151
349803,233347.995186
349804,10710.6263356
349805,1095.93866795
349806,27103.208723
349807,2054.85052706
349808,1874.61108074
349809,10140.1348728
349810,89913.9183955
349811,5244.34151879
349812,69670.6669029
349813,1910.341763
349814,3553.82329701
349815,145644.191967
349816,1130.79309115
349817,43752.9315492
349818,113704.470442
349819,106719.632216
349820,87720.7343977
349821,675.885134014
349822,10088.5648478
349823,7716.70877084
349824,81512.6356345
349825,5245.86140462
349826,81780.5731814
349827,121761.652376
349828,99729.5216411
349829,35857.9754086
349830,9428.67707136
349831,131458.621656
349832,5133.22343728
349833,62158.0688696
349834,84932.5175257
349835,25257.1658926
349836,4658.19478352
349837,93569.9778599
349838,95377.29856
349839,126697.067533
349840,7654.7365423
349841,297.403922903
349842,1174.3334121
349843,1861.87494829
349844,18651.1549682
349845,18284.8980749
349846,1037.15992571
349847,306.538564666
349848,9912.35454505
349849,4580.92140286
349850,4090.26924449
349851,68122.2884839
349852,246554.509953
349853,17148.625398
349854,726676.570325
349855,231740.617232
349856,26062.997942
349857,136003.175786
349858,1995613.30415
349859,54010.6796591
349860,33081.2337403
349861,475857.593699
349862,373093.156392
349863,411797.517461
349864,840472.28453
349865,112873.751488
349866,100013.326678
349867,1273.30748548
349868,7164.21233407
349869,144.742526731
349870,8714.34361611
349871,90443.2040485
349872,3211.40298211
349873,16999.5793403
349874,297789.501908
349875,97794.8696163
349876,366241.354491
349877,206275.544263
349878,94426.3943269
349879,66307.0904701
349880,454.806506498
349881,9963.02611444
349882,210077.564563
349883,441591.637668
349884,238129.653052
349885,11375.0994857
349886,17932.0382207
349887,130.279630535
349888,14415.1382891
349889,1887.0970192
349890,85235.0473705
349891,105522.36078
349892,7459.06082545
349893,918.467245118
349894,472.818921523
349895,122111.592492
349896,478689.052595
349897,92565.3442201
349898,1720.48013023
349899,13182.0592555
349900,102.617831958
349901,362.629353658
349902,90433.2461049
349903,135764.368181
349904,100918.803431
349905,217761.456523
349906,264248.458202
349907,7177.54758276
349908,5562.00717145
349909,7664.23630657
349910,781.816759186
349911,1186.06879032
349912,73776.0583717
349913,12111.9006336
349914,386411.17564
349915,2793.11095516
349916,378.059504064
349917,336.077888832
349918,33.0406501015
349919,2097.52040226
349920,1139.34710528
349921,885.18803625
349922,82549.8663564
349923,6817.99073733
349924,569.890582007
349925,2869.98952789
349926,645.540698173
349927,310.274691806
349928,725.31604358
349929,17285.9513112
349930,527406.139766
349931,306693.681713
349932,749727.015122
349933,273905.417831
349934,13092.0000279
349935,9292.48276727
349936,1013.48355487
349937,19398.3694045
349938,46924.3977673
349939,88405.7260447
349940,171644.62274
349941,85345.8966608
349942,220659.297138
349943,159.622965824
349944,10216.528273
349945,12209.157103
349946,60.3613748172
349947,33.0406502735
349948,220.628769831
349949,67.5635261352
349950,102526.982747
349951,432671.032267
349952,226019.243722
349953,377285.396656
349954,16147.9096229
349955,1127.72184501
349956,21419.6221052
349957,107501.20235
349958,69.3302145201
349959,69.0418949178
349960,142.345271319
349961,122.595836178
349962,4222.79313322
349963,39222.0451476
349964,10807.7046233
349965,350480.790291
349966,335264.617713
349967,170949.168403
349968,12136.0043756
349969,336.680449749
349970,3826.752149
350191,1390.49030898
350192,17730.5512192
350193,229491.752421
350194,24492.3704434
350195,33.0406501078
350196,116582.832428
350197,87964.8886827
350198,90245.2311584
350199,91702.2010098
350200,1529.40396835
350201,899.160653161
350202,60511.450357
350203,229821.402604
350204,16548.3113626
350205,1453.85789824
350206,151321.818228
350207,96706.436814
350208,337931.238663
350209,347492.701186
350210,1141.76066999
350211,101826.481549
350212,86253.9654046
350213,956.015186772
350214,14653.5861722
350215,5752.70300479
350216,107345.941644
350217,5088.04866021
350218,18176.3930312
350219,4221.19416706
350220,13500.6767808
350221,12453.5769334
350222,189032.956315
350223,6531.73282456
350224,16521.0610229
350225,7747.58473128
350226,2197.91338476
350227,38770.2620956
350228,924.41418371
350229,171.389854572
350230,7031.39201325
350231,3515.10385824
350232,10238.973187
350233,775150.040959
350234,88040.48791
350235,240820.453238
350236,590709.373568
350237,90965.871483
350238,22861.7025973
350239,14565.6345349
350240,60.4622199392
350241,39594.1750666
350242,118.341376525
350243,158.40686785
350244,2060337.07871
350245,276241.883187
350246,5540.41792407
350247,44077.1171792
350248,238443.032763
350249,10179.595396
350250,1101.68089282
350251,31315.9982631
350252,1966.83597677
350253,1507.8155171
350254,9263.79858359
350255,92640.3953542
350256,5104.42228229
350257,83234.7823623
350258,5473.04734799
350259,4588.60385379
350260,147972.552508
350261,10728.1934927
350262,131214.760043
350263,112859.796177
350264,106404.523328
350265,89975.5476989
350266,90430.1840959
350267,715.235460581
350268,9980.91147316
350269,8166.08765334
350270,85287.2799631
350271,5565.21659855
350272,37335.1140976
350273,82777.7694943
350274,121420.893952
350275,101395.736679
350276,16517.1455754
350277,5345.80197241
350278,63883.3458747
350279,86165.928452
350280,28247.6979792
350281,5061.93411583
350282,93083.459681
350283,96315.9729005
350284,128768.430539
350285,7465.27057272
350286,352.586610519
350287,1300.28808909
350288,2961.65262807
350289,9119.02510919
350290,125737.083877
350291,1740.73099818
350292,309.680722578
350293,9894.92887583
350294,4524.05508437
350295,4108.79611831
350296,69314.0387005
350297,235335.330858
350298,16962.8269312
350299,728803.878541
350300,234787.005427
350301,21803.96583
350302,139085.333355
350303,1357.01372217
350304,1952315.82396
350305,54310.7305873
350306,31920.1536815
350307,456858.646212
350308,369773.114605
350309,406633.743228
350310,786321.155542
350311,110029.673698
350312,100055.257951
350313,1469.14598708
350314,6393.27407595
350315,132.3944221
350316,8759.84654918
350317,89551.5862201
350318,3341.82651932
350319,17789.0651238
350320,303356.850611
350321,97252.0587841
350322,374707.958689
350323,210431.920845
350324,94011.447646
350325,65454.2620273
350326,481.241925934
350327,9848.77526169
350328,219957.904082
350329,456032.924284
350330,245706.865717
350331,11909.1226637
350332,18549.352347
350333,34.470362887
350334,6847.39825602
350335,104038.183136
350336,2011.83036575
350337,34.4915185164
350338,85894.4180158
350339,7463.77074159
350340,1533.34055017
350341,714.896391963
350342,119413.35938
350343,467483.196199
350344,1958.34247432
350345,12612.1781396
350346,112.959378948
350347,12115.6510338
350348,90022.1074224
350349,135405.928214
350350,100698.588905
350351,219116.258432
350352,271773.098138
350353,7516.27188299
350354,5740.20063346
350355,8201.15357116
350356,812.802071606
350357,1843.01438626
350358,70840.7098745
350359,11908.8963386
350360,390052.36885
350361,314336.810543
350362,332.146760634
350363,474.697535183
350364,33.0406501083
350365,1262.5451008
350366,780.045132982
350367,83509.0812004
350368,6268.27541743
350369,645.582824333
350370,2868.39117853
350371,637.406422226
350372,350.057125329
350373,900.865306232
350374,3108.48215425
350375,525007.722102
350376,18614.2422585
350377,721888.93602
350378,275389.583425
350379,12944.3400746
350380,9160.45871615
350381,847.088800982
350382,20373.0314501
350383,47936.2886865
350384,88748.9022765
350385,175887.863932
350386,86909.7041375
350387,102.33909151
350388,220405.074835
350389,10614.6755614
350390,190.84363702
350391,73.0831357433
350392,12516.3820958
350393,60.4513478082
350394,33.0406506327
350395,337.749584181
350396,61.4134623613
350397,102945.215968
350398,434451.282329
350399,229137.983395
350400,383284.813015
350401,17289.764689
350402,1316.34499884
350403,22992.0935936
350404,109249.97474
350405,362654.954858
350406,71.3685347477
350407,148.336962679
350408,142.287567798
350409,4614.5647795
350410,41252.4206306
350411,11098.9850359
350412,396.666916554
350413,3667.42992726
350414,177700.108418
350415,347410.953876
350416,12126.5685629
350417,17496.5574631
350418,229420.225712
350419,24154.5423902
350420,33.0406501078
350421,116547.720994
350422,87748.3040803
350423,90068.5671565
350424,91546.2715294
350425,1490.56681365
350426,883.452529507
350427,60031.1008298
350428,229708.744805
350429,16316.5929791
350430,776844.369604
350431,1353.54677233
350432,1414.76741077
350433,151322.013358
350434,96591.5255013
350435,338277.778045
350436,347894.744753
350437,1113.45795602
350438,101745.175617
350439,86015.7943304
350440,934.081777036
350441,14467.4930555
350442,5713.45255297
350443,107292.124372
350444,5043.60551853
350445,10127.0749691
350446,6796.01920678
350447,13333.5698919
350448,12307.5719916
350449,189024.185319
350450,6482.21363653
350451,16300.7969371
350452,7680.73735974
350453,2142.92509588
350454,38343.0607112
350455,909.336199688
350456,168.944055773
350457,6972.76810848
350458,3457.23448852
350459,5496.09488479
350460,4168.2164782
350461,87833.3628792
350462,240645.200637
350463,592079.906763
350464,90788.2372664
350465,22523.8606823
350466,14372.5872856
350467,60.4621964333
350468,39164.4719103
350469,117.050977421
350470,156.296196447
350471,2061267.02754
350472,276266.704219
350473,10605.9705305
350474,131211.47876
350475,238350.820925
350476,10070.6665248
350477,1072.44555761
350478,31628.5691482
350479,1956.45493277
350480,1492.79128391
350481,9281.12673659
350482,92673.559675
350483,5052.55529199
350484,82270.4539527
350485,5544.86355142
350486,4630.35071446
350487,147994.952548
350488,1340.57580603
350489,43619.292258
350490,112830.801081
350491,106351.526823
350492,89797.1100872
350493,704.799770926
350494,9872.200473
350495,8090.68645174
350496,85010.273219
350497,5525.32962091
350498,82470.8345812
350499,121403.241564
350500,101318.01234
350501,36854.2952768
350502,9028.20532531
350503,125689.251675
350504,5310.6801763
350505,63470.6424051
350506,85938.6194068
350507,27869.7482478
350508,5021.12948226
350509,92936.0930871
350510,96201.3988142
350511,128769.645983
350512,7400.94044766
350513,345.032363248
350514,1266.53620455
350515,2953.98965782
350516,17934.6582097
350517,16292.6887299
350518,1741.48670189
350519,302.76662686
350520,9789.72278403
350521,4503.91040301
350522,4085.66291543
350523,68922.5386053
350524,235378.990954
350525,16698.6243991
350526,731324.048663
350527,234737.115717
350528,21728.6833046
350529,139099.529543
350530,1953416.09752
350531,53812.2336121
350532,31475.2304933
350533,457693.34174
350534,370069.910513
350535,407246.313112
350536,787436.032538
350537,109976.900428
350538,99962.7621694
350539,1428.99082162
350540,6349.05845734
350541,131.109744972
350542,8675.51032953
350543,89358.5746679
350544,3290.12460446
350545,17523.7097176
350546,303409.734246
350547,97139.2712836
350548,375165.022753
350549,210341.538288
350550,93867.6850038
350551,65034.9142494
350552,472.668509035
350553,9741.79994677
350554,219893.631522
350555,457234.990962
350556,245636.498248
350557,11772.5975543
350558,18283.9458662
350559,34.5042429707
350560,11974.8868297
350561,1963.15040605
350562,85653.5356562
350563,103964.712762
350564,7402.36482545
350565,1492.9535483
350566,700.650280435
350567,119385.620708
350568,468144.497743
350569,90236.8853043
350570,1908.60877115
350571,12451.1329061
350572,111.457295532
350573,34.5258722102
350574,89830.8794748
350575,135401.793418
350576,100606.636479
350577,219030.192989
350578,271738.032228
350579,7450.78129307
350580,5700.80670411
350581,8123.84442451
350582,798.386182513
350583,1794.32751702
350584,70421.6424534
350585,11766.5281001
350586,390495.291063
350587,3048.14514005
350588,325.003559518
350589,466.704328961
350590,33.0406501079
350591,2097.51767974
350592,1228.71101726
350593,763.165443318
350594,83228.5861799
350595,6225.19056519
350596,635.527967926
350597,2813.21983973
350598,627.208022099
350599,342.626317735
350600,882.483783426
350601,18348.0509964
350602,526542.640435
350603,314496.169
350604,723497.788976
350605,275309.376962
350606,12777.5090449
350607,9065.407671
350608,829.345110899
350609,20088.7650574
350610,47486.2558604
350611,88547.1039973
350612,175867.425988
350613,86683.0373499
350614,220323.59884
350615,187.301452867
350616,10491.9011141
350617,12369.4357793
350618,60.4516010216
350619,33.0406506458
350620,330.345281174
350621,61.3740682225
350622,102870.677859
350623,435333.434509
350624,229034.529141
350625,383800.82543
350626,17055.2569823
350627,1281.82363939
350628,22661.1491902
350629,109202.955213
350630,72.6429966616
350631,71.032700588
350632,146.115853546
350633,140.18381434
350634,4573.78695249
350635,40780.611583
350636,10974.6276937
350637,363091.063967
350638,347694.735573
350639,177675.019738
350640,11984.9168522
350641,389.303374185
350642,3616.70608701
350643,151325.533465
350644,59545.4548675
350645,1376.89833515
350646,1317.73381105
350647,17266.7868997
350648,229363.883226
350649,23820.5653092
350650,116513.374139
350651,87527.1687733
350652,89888.6265974
350653,91387.4875441
350654,1453.28535508
350655,868.406902511
350656,125640.815134
350657,96474.3459403
350658,338669.459752
350659,348345.139379
350660,1086.32038029
350661,101662.945873
350662,85772.9805445
350663,913.087706157
350664,14284.5530066
350665,5674.09681933
350666,107238.141515
350667,4998.29915269
350668,17696.3536499
350669,63053.2580813
350670,240481.571039
350671,189023.965934
350672,6433.13592443
350673,16084.5648672
350674,7614.97856733
350675,2088.38535053
350676,37913.4921615
350677,894.928275812
350678,166.611425466
350679,6914.90375779
350680,3398.16676003
350681,10016.9562096
350682,4113.83883141
350683,87622.4089449
350684,229608.214862
350685,593553.772191
350686,90607.0504511
350687,22189.6389477
350688,14183.2333435
350689,60.462174158
350690,38732.2826837
350691,115.803019467
350692,154.279859007
350693,2061994.69517
350694,276318.086642
350695,5451.31835281
350696,778622.858112
350697,16089.1043464
350698,43158.3474414
350699,9963.47046429
350700,1043.85454591
350701,31950.7031292
350702,1945.81676487
350703,1477.27244482
350704,9299.80819471
350705,92703.7955718
350706,4999.68171612
350707,81320.8329762
350708,5618.27272751
350709,4673.65495804
350710,148021.56781
350711,10485.6981736
350712,238274.254659
350713,112802.781
350714,106298.622709
350715,89614.9930633
350716,694.70885486
350717,9765.30594528
350718,8016.49444603
350719,84727.002031
350720,5485.09325736
350721,36373.1727952
350722,82157.388094
350723,121386.814213
350724,101239.317757
350725,13169.3544928
350726,295.965004083
350727,85706.9719978
350728,27494.8874038
350729,4979.51337148
350730,92785.7366555
350731,96084.7999701
350732,128773.368551
350733,7337.49055146
350734,337.519867207
350735,1234.01345846
350736,2946.80046643
350737,8938.85668364
350738,16072.2816007
350739,1742.20097878
350740,5275.20932375
350741,9686.29905899
350742,4483.46001788
350743,4062.10034948
350744,68526.0149561
350745,235440.315645
350746,16439.5914531
350747,733907.538376
350748,234703.453767
350749,21654.8363304
350750,139117.177954
350751,1323.70342987
350752,131210.86648
350753,1954305.14372
350754,31031.1394288
350755,458607.949961
350756,370418.585535
350757,407923.870836
350758,788657.472412
350759,109923.705391
350760,99868.9323901
350761,1389.90621769
350762,6305.27458763
350763,129.871935819
350764,8592.52645286
350765,89161.6843911
350766,3237.21724142
350767,53309.8946747
350768,303493.69731
350769,97024.3940995
350770,375676.965454
350771,210260.515023
350772,93721.1890175
350773,64610.6342241
350774,464.146767457
350775,9636.74579437
350776,219841.449941
350777,458516.459834
350778,245583.076329
350779,11638.2392931
350780,18023.2999205
350781,89635.8577805
350782,12163.9594821
350783,103890.173443
350784,1914.57791871
350785,85408.2352526
350786,7342.00531175
350787,1453.24048867
350788,686.938602595
350789,119358.351215
350790,468888.37689
350791,90039.5030002
350792,1859.34502197
350793,12293.1400624
350794,34.5388815106
350795,6745.40986137
350796,135399.360193
350797,100513.314376
350798,218955.686584
350799,271726.614915
350800,7386.28623114
350801,5661.2933194
350802,8047.66261765
350803,784.580951059
350804,1746.44835243
350805,69996.5368536
350806,11626.5871205
350807,390997.510716
350808,17263.3340967
350809,725199.28575
350810,458.723773701
350811,1196.00837371
350812,746.934965872
350813,82942.8615989
350814,6182.4478783
350815,625.739925832
350816,2757.27482364
350817,617.259799714
350818,335.271174745
350819,864.914971615
350820,2987.03953703
350821,528168.338096
350822,314692.591967
350823,18086.3855662
350824,275248.64559
350825,12613.7053941
350826,8971.77823316
350827,812.334986826
350828,19809.245756
350829,47032.3804655
350830,88341.2512297
350831,175852.430741
350832,86451.9897758
350833,100.117608571
350834,220254.246313
350835,11836.4104123
350836,10371.4528937
350837,72.2201940084
350838,317.941456665
350839,12224.8739358
350840,323.034740489
350841,61.336446841
350842,102795.380097
350843,436289.651609
350844,228943.611782
350845,384374.494309
350846,16825.0806635
350847,1248.55758441
350848,22334.2667655
350849,363578.821363
350850,109156.336724
350851,177655.269793
350852,348024.293086
350853,183.905878964
350854,70.707922318
350855,143.986134569
350856,138.165060406
350857,4531.96910758
350858,40306.3313865
350859,11845.4464131
350860,10852.1645514
350861,381.92794266
350862,3564.65099432
350863,16906.7697381
350864,217457.831685
350865,21567.7880364
350866,33.0406502609
350867,111878.58478
350868,84675.9571036
350869,89275.5237512
350870,89762.1040273
350871,1676.25851691
350872,874.887128187
350873,56900.9426774
350874,217822.312656
350875,14057.2541627
350876,711036.170791
350877,1162.77946705
350878,1262.80809407
350879,142017.496866
350880,96828.2759016
350881,321639.959621
350882,327013.406659
350883,1095.24442839
350884,99574.2700452
350885,84073.8552678
350886,871.364462984
350887,12898.9802056
350888,5698.30409466
350889,105171.414672
350890,5088.21183329
350891,9632.99587662
350892,5903.51571387
350893,12557.3334913
350894,10502.4842088
350895,184581.040327
350896,6139.08721363
350897,14129.4775681
350898,7026.94772464
350899,2000.38370925
350900,35335.5076519
350901,860.069590459
350902,146.679925213
350903,7432.05328738
350904,3848.89959997
350905,5232.83307478
350906,4130.92162068
350907,85449.2798972
350908,238544.107101
350909,543311.567826
350910,89400.9814399
350911,18165.2394144
350912,13572.0427847
350913,60.4703946111
350914,37371.571136
350915,102.67905873
350916,176.91756997
350917,2002007.70496
350918,266502.499118
350919,8750.34264567
350920,126171.724305
350921,230989.988507
350922,8761.28014819
350923,864.433997012
350924,24707.7600229
350925,2239.23698394
350926,1429.68360976
350927,8843.94956027
350928,95861.84114
350929,4865.2009536
350930,58171.8403619
350931,11296.4279233
350932,9043.56791991
350933,142343.363304
350934,1397.61236704
350935,38053.7621584
350936,108852.284895
350937,102727.025886
350938,90290.3872333
350939,706.11822068
350940,9255.45255597
350941,7671.98165348
350942,84577.9202141
350943,5292.83723647
350944,80437.3722545
350945,116711.249752
350946,99868.3913728
350947,36482.8342758
350948,8186.47080543
350949,115730.696296
350950,5338.5826376
350951,60339.1988534
350952,84631.5969329
350953,26306.1642409
350954,4673.66796389
350955,90027.8645032
350956,93563.8523794
350957,123271.013445
350958,7060.64505835
350959,292.115440035
350960,1878.32038093
350961,2260.28958071
350962,15482.3470628
350963,15079.2630251
350964,1815.85817583
350965,381.360825915
350966,9071.07672323
350967,4545.2495155
350968,3989.85489366
350969,67832.5059641
350970,225819.382166
350971,16143.106168
350972,695044.474626
